customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST000632,30,80.30837031596214,1956.20515779173,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000633,51,94.93438154792082,5080.430252459555,One year,Electronic check,Yes,DSL,Yes,No,No,No,Yes,No,No
CUST000634,63,63.184384330810744,4494.67440297599,One year,Bank transfer,Yes,Fiber optic,No,Yes,No,No,No,No,No
CUST000635,52,33.44915335700894,1150.2684994862823,Two year,Electronic check,Yes,Fiber optic,No,No,Yes,Yes,No,No,No
CUST000636,38,20.0,820.3546445657895,One year,Mailed check,Yes,DSL,No,No,Yes,Yes,No,Yes,No
CUST000637,30,66.08330525990385,1938.833701600422,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000638,51,72.25600104540622,3779.4137060765133,Month-to-month,Electronic check,Yes,DSL,No,No,No,No,No,No,Yes
CUST000639,5,35.91428331440063,173.7669866540949,One year,Electronic check,No,Fiber optic,No,No,Yes,Yes,No,Yes,No
CUST000640,29,86.77300469489097,2787.0309856247545,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000641,4,51.2312934252628,212.3664031176726,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000642,10,20.0,202.63439779068634,One year,Electronic check,Yes,DSL,No,No,No,Yes,Yes,No,No
CUST000643,56,102.69309027035567,5233.89512381507,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
CUST000644,17,99.31963757606489,2006.2464290034136,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000645,17,20.0,340.3376546709312,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,No,No,No,No,No
CUST000646,69,48.121991550389225,4080.728522115085,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,No,No,Yes,No
CUST000647,34,46.95248955757171,1904.09886181629,Month-to-month,Mailed check,Yes,DSL,No,No,No,Yes,No,Yes,No
CUST000648,6,114.18465978252507,563.2717185924773,One year,Bank transfer,No,Fiber optic,No,Yes,Yes,No,No,Yes,No
CUST000649,53,62.02121869875031,3071.8356936784908,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000650,66,20.123654058337472,1190.4373619403536,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,Yes,No,No,Yes,No
CUST000651,43,91.46314346722635,3913.956126178444,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes
CUST000652,23,28.076733627017575,657.8512684212329,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,No
CUST000653,55,57.18978527834716,3217.7601396165815,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,Yes,No,No,Yes
CUST000654,16,41.906933663573696,741.1914194152562,One year,Credit card,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No
CUST000655,8,48.1863470516018,443.06701455058214,One year,Mailed check,No,DSL,No,No,Yes,Yes,Yes,Yes,No
CUST000656,4,93.11774268691818,408.5070808622124,One year,Electronic check,No,Fiber optic,Yes,No,No,No,Yes,No,No
CUST000657,4,110.63990483996497,417.7348918706196,One year,Bank transfer,No,Fiber optic,No,No,No,Yes,Yes,No,No
CUST000658,56,26.768937608618643,1381.8303969829776,One year,Credit card,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,No
CUST000659,25,83.78229276523452,2095.1358014873567,Month-to-month,Credit card,No,Fiber optic,Yes,No,Yes,Yes,No,No,No
CUST000660,67,43.01739110930012,3004.979891511724,Month-to-month,Mailed check,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,No
CUST000661,67,43.94984269927773,2890.6962143030933,Month-to-month,Credit card,Yes,DSL,No,No,No,Yes,No,Yes,No
CUST000662,27,79.71908664268145,1862.8111193108655,Two year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000663,32,34.16291702858915,1167.7770005950752,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No,No,No,Yes,No
CUST000664,50,79.11807802325134,3800.7079487507535,Month-to-month,,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No
CUST000665,61,86.90340069529205,5077.1289023169265,Two year,Electronic check,No,DSL,No,No,Yes,No,No,No,Yes
CUST000666,51,52.024032149029445,2638.735664894694,Two year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000667,19,104.81234306041,1943.6602197138193,One year,Bank transfer,Yes,DSL,Yes,No,Yes,No,No,Yes,No
CUST000668,21,26.815261638154787,542.482068843395,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000669,5,105.36218571835016,459.3725284258234,Month-to-month,Electronic check,No,DSL,No,No,No,Yes,No,No,No
CUST000670,42,20.0,830.5712127760606,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000671,61,120.0,7834.562175675827,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000672,22,52.81393284134502,1192.6556820789392,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,No
CUST000673,21,30.130785308371472,692.7385428841928,Month-to-month,Credit card,Yes,DSL,No,No,No,Yes,Yes,Yes,No
CUST000674,70,58.019842744400044,3765.498518717448,Two year,Credit card,No,DSL,Yes,No,Yes,Yes,No,Yes,No
CUST000675,1,33.60566172126715,29.310661630344146,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,No,No,No,No
CUST000676,5,76.60895896563626,373.62763935256737,One year,Credit card,Yes,Fiber optic,No,No,No,No,Yes,No,Yes
CUST000677,12,106.02971994410441,,One year,Electronic check,Yes,DSL,No,No,No,Yes,Yes,Yes,No
CUST000678,46,35.19631321829968,,Month-to-month,Electronic check,Yes,DSL,No,No,No,No,No,No,No
CUST000679,34,82.3819771752201,2860.298049459667,One year,Credit card,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No
CUST000680,49,20.0,930.6981071677437,Month-to-month,Mailed check,No,Fiber optic,No,No,No,No,Yes,Yes,No
CUST000681,45,95.98864199685838,3779.523194789689,Month-to-month,Credit card,Yes,DSL,No,No,Yes,Yes,No,No,No
CUST000682,27,77.48709100782787,1975.2012937601737,One year,Mailed check,No,DSL,Yes,Yes,Yes,No,Yes,No,No
CUST000683,26,97.2854996399096,2615.4383887095887,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000684,47,61.32959292076684,3076.0445372715885,Two year,Mailed check,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,No
CUST000685,56,51.94530206435745,3101.3406309481807,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000686,63,89.48352308172,5876.757046086583,One year,Mailed check,No,Fiber optic,No,No,No,No,Yes,No,No
CUST000687,48,25.758544353247444,1215.6268825628044,Month-to-month,,No,DSL,Yes,No,No,Yes,No,No,No
CUST000688,61,20.0,1269.399520073014,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,No,No,No,Yes,No
CUST000689,26,64.85114047879885,1678.991311584372,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,No,Yes,No,No
CUST000690,36,53.31210179423623,1940.941478715731,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000691,1,81.61499995344639,73.94868478672642,Two year,Electronic check,No,Fiber optic,No,No,Yes,Yes,No,No,Yes
CUST000692,8,97.7465427294199,785.40324265135,Two year,Mailed check,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No
CUST000693,52,80.99042237453418,,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000694,47,95.35709935480236,4634.669551941155,One year,Credit card,No,Fiber optic,No,No,No,Yes,Yes,No,No
CUST000695,56,74.63156999996492,3641.2663486081015,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000696,14,79.83787244963295,1128.4895721186156,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000697,28,61.500283705031876,1473.3690115131385,Month-to-month,Mailed check,Yes,DSL,No,Yes,Yes,No,No,Yes,No
CUST000698,2,78.95136383045546,160.6451292765381,One year,Bank transfer,Yes,Fiber optic,No,Yes,No,Yes,No,No,No
CUST000699,26,69.9995848569054,1692.3465944116058,Two year,Credit card,Yes,Fiber optic,No,No,Yes,No,Yes,No,No
CUST000700,14,74.75530389587192,1225.082453651081,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,No,No,Yes,No
CUST000701,59,59.998279007394835,3582.1093892274016,Two year,Mailed check,Yes,Fiber optic,Yes,No,No,Yes,No,No,No
CUST000702,56,89.26787601413895,5399.5030349681165,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000703,7,43.68642350495145,370.35649772489955,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000704,3,64.44952937287681,177.54423950866888,Month-to-month,Bank transfer,No,DSL,Yes,No,No,No,No,Yes,No
CUST000705,23,104.35351700622726,2504.6985723593625,Month-to-month,Bank transfer,Yes,DSL,No,No,Yes,No,No,Yes,No
CUST000706,18,36.538345312366246,579.6940088854367,One year,Electronic check,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,No
CUST000707,38,20.0,786.212172626994,Two year,,Yes,DSL,No,Yes,No,No,No,No,No
CUST000708,15,75.99371498893916,1341.1799349560285,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000709,64,57.29136528939502,3436.424744296231,Two year,Bank transfer,Yes,Fiber optic,No,No,No,No,Yes,No,No
CUST000710,28,95.32586721115518,2432.652064884387,Two year,Electronic check,Yes,Fiber optic,Yes,No,No,No,No,Yes,No
CUST000711,39,61.084547603090186,2360.5769429711117,Month-to-month,Electronic check,Yes,DSL,No,No,No,No,No,No,No
CUST000712,57,46.869827853100645,3218.136681062829,Two year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000713,17,62.7254781254536,1148.5515624752934,Two year,Electronic check,Yes,DSL,No,Yes,Yes,Yes,No,No,No
CUST000714,44,97.79205759839633,3913.479284917264,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000715,25,82.26108881577126,2355.764389913933,One year,,Yes,Fiber optic,No,No,No,Yes,No,No,No
CUST000716,17,20.0,283.7278582606716,Two year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000717,13,70.57302476260314,1113.4677943087293,One year,Electronic check,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,No
CUST000718,25,72.07286397204214,1956.1387326997924,Month-to-month,Bank transfer,No,DSL,Yes,No,No,No,No,Yes,Yes
CUST000719,68,64.45250104398443,5155.696747644426,Two year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000720,10,46.673303252942326,389.8248517171905,One year,Electronic check,No,DSL,Yes,No,No,No,No,No,No
CUST000721,67,100.83595623519332,6870.484122332508,One year,Mailed check,Yes,Fiber optic,No,No,Yes,No,No,Yes,No
CUST000722,18,102.32101844404585,1817.118959608574,Month-to-month,,Yes,DSL,Yes,No,No,No,Yes,No,No
CUST000723,34,20.0,611.5253958056285,One year,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000724,8,41.06121566775667,285.916681036734,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000725,40,60.6580804614284,2549.357521634413,Two year,Credit card,No,Fiber optic,No,No,Yes,No,Yes,No,No
CUST000726,42,93.45524611150009,4159.737225022709,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,No,Yes,Yes,No
CUST000727,41,66.04558629175298,3059.8849850901393,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000728,6,44.492185995052296,253.51413408724827,Month-to-month,Bank transfer,No,DSL,Yes,No,No,Yes,No,No,No
CUST000729,52,86.28600731922124,4423.3338659985,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000730,26,58.65991743347023,1314.3108921339358,One year,Bank transfer,No,DSL,No,No,No,Yes,Yes,Yes,No
CUST000731,64,61.477974225351204,,Two year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000732,59,64.18524699787771,3813.2669439012648,Two year,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000733,56,82.22925322515452,4937.578492721559,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000734,59,55.74351194978638,3538.132225216435,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes
CUST000735,70,85.60839477941667,6866.970385393628,Two year,Electronic check,No,Fiber optic,No,No,No,Yes,No,Yes,No
CUST000736,33,62.80793094778782,1900.340736187464,Two year,Bank transfer,No,Fiber optic,Yes,Yes,No,Yes,No,No,No
CUST000737,53,32.98950240746372,1870.4127122028856,Month-to-month,Credit card,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No
CUST000738,22,63.89671082913656,1402.2120952754772,Month-to-month,Electronic check,No,Fiber optic,No,No,Yes,No,No,No,No
CUST000739,21,34.54359790564355,878.164646006007,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,No
CUST000740,70,66.22960369327825,4249.254996154062,Two year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000741,70,89.88421787694399,7028.944438870485,One year,Bank transfer,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Yes
CUST000742,4,32.79112981993656,135.75976038535657,Month-to-month,Electronic check,No,DSL,Yes,No,No,No,No,No,No
CUST000743,62,75.92820217413316,,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,No,No,No,No,Yes
CUST000744,62,40.12887624940376,2501.430631851902,Two year,Credit card,No,Fiber optic,No,Yes,Yes,Yes,No,No,No
CUST000745,24,71.05101679749642,1934.8611455374923,Month-to-month,Mailed check,Yes,DSL,Yes,No,No,No,No,Yes,No
CUST000746,55,90.80612726061452,5126.1134306348695,Month-to-month,,No,DSL,No,No,No,No,Yes,No,No
CUST000747,9,20.0,152.5605239138224,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000748,3,31.565725193859635,106.24552993844947,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,No,Yes,Yes,No
CUST000749,31,53.93061664670233,1845.0864277574226,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Yes
CUST000750,40,74.45121467544845,3152.901042103444,Two year,Electronic check,No,Fiber optic,No,Yes,Yes,No,No,No,Yes
CUST000751,36,60.008500119250286,1916.521168490015,Two year,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000752,24,63.62357654057243,1378.3744459245033,Two year,Electronic check,No,DSL,No,Yes,Yes,No,No,No,No
CUST000753,6,120.0,584.8241122630002,Two year,,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000754,66,28.626281634523174,,One year,Credit card,No,DSL,No,Yes,No,No,No,Yes,No
CUST000755,4,99.06455049088311,342.7812219595792,Two year,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000756,6,54.5006561853675,270.8001062241005,Month-to-month,Mailed check,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,No
CUST000757,51,81.48424377496202,4685.543205981154,One year,Electronic check,No,Fiber optic,No,Yes,No,No,No,No,Yes
CUST000758,62,120.0,8011.525595960358,Two year,Mailed check,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,No
CUST000759,57,85.66034071056278,4719.9637100523,Month-to-month,Credit card,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes
CUST000760,66,76.1748712937,4960.149029286151,Month-to-month,Electronic check,Yes,DSL,No,No,No,Yes,Yes,No,No
CUST000761,8,112.97367005448126,686.2161523179535,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000762,26,98.74395933779576,2802.702802610547,Month-to-month,Mailed check,No,DSL,No,Yes,No,No,Yes,No,No
CUST000763,51,41.01817771515694,1947.012693644687,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000764,45,73.83574227361566,3432.351122018034,Two year,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000765,44,20.0,661.0065209623494,Two year,Credit card,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
CUST000766,5,48.795398348772466,,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000767,70,74.42158902799578,4817.315903756,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,No,No,No,No
CUST000768,26,46.936839416562236,1052.4314304393204,Month-to-month,Mailed check,No,DSL,No,No,No,No,Yes,Yes,No
CUST000769,68,73.20100237915774,4808.625737414514,Two year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000770,19,64.59846153040883,1154.1709633465898,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No,Yes,Yes,No,No
CUST000771,20,81.09250197185128,1796.0801364734043,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes
CUST000772,12,52.27402933915667,600.9174557174359,Month-to-month,Mailed check,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No
CUST000773,47,36.7955325668986,1965.039660785359,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,No,Yes,No,Yes,Yes
CUST000774,1,109.34380478519783,112.95370975840933,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000775,14,50.12909771930167,764.5747653713277,Two year,Electronic check,Yes,DSL,Yes,Yes,No,No,No,No,No
CUST000776,64,84.80031779351354,5426.044556882725,One year,Credit card,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No
CUST000777,38,108.05741079417609,4628.512130213357,One year,Electronic check,Yes,Fiber optic,Yes,No,No,Yes,No,No,No
CUST000778,37,69.88009996992596,2287.286867743225,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Yes
CUST000779,11,39.31080291670551,437.3321676043455,One year,Mailed check,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,No
CUST000780,3,59.641700763579664,171.831870157466,One year,,Yes,DSL,Yes,Yes,Yes,No,No,No,No
CUST000781,33,95.52622749820259,3592.633851991503,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes
CUST000782,6,71.18742637213589,491.15199901941014,One year,Mailed check,Yes,DSL,Yes,No,No,No,Yes,No,Yes
CUST000783,50,28.845746233871694,1442.3480693788476,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000784,10,82.89931500601136,721.9277644566118,Two year,Electronic check,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No
CUST000785,5,88.08594407152995,459.24035553765543,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000786,23,54.34064341646199,1041.786081288831,Two year,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000787,10,83.30733126814238,968.5429295089527,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000788,44,72.35055786381402,3032.794424277915,One year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000789,2,59.077113840738825,117.79302827660858,One year,Electronic check,Yes,DSL,No,No,No,No,No,Yes,No
CUST000790,13,26.193927692190094,,One year,Mailed check,No,DSL,No,No,No,No,No,No,No
CUST000791,40,97.33861685317274,3542.43198471444,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,No,No,No,Yes,No
CUST000792,2,87.776329997595,188.49600517630907,Month-to-month,Electronic check,No,DSL,No,No,Yes,Yes,No,No,Yes
CUST000793,65,82.51658883125938,5278.5029777387,One year,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000794,63,111.33578011034281,7043.952054607698,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,No,No,No,No,No
CUST000795,17,93.35581181040781,1427.726387438441,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000796,9,85.59698018454688,836.321297612349,One year,Electronic check,Yes,DSL,Yes,No,No,No,No,Yes,Yes
CUST000797,15,20.0,328.73369205410603,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000798,24,100.90684855407247,2371.1668088556858,Month-to-month,Mailed check,No,DSL,No,No,No,Yes,No,Yes,No
CUST000799,38,67.49241542846153,2889.89727022589,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,No,No,No,No
CUST000800,35,74.37475040771416,2576.0115363334744,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,No,Yes,No,Yes,No
CUST000801,49,74.57999569080158,3939.3751804594635,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000802,69,88.21498230926838,5098.984737297677,One year,Credit card,No,Fiber optic,No,Yes,No,No,No,No,No
CUST000803,62,98.66525086405056,6333.447893222015,Two year,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000804,60,84.02723429177667,4904.7630361997,Two year,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000805,50,79.25856767959675,4024.5608075960836,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000806,9,71.94538217886715,654.6752187876507,Month-to-month,Electronic check,Yes,DSL,No,Yes,No,Yes,No,No,Yes
CUST000807,34,20.0,,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000808,35,56.372269416494355,2094.508995461755,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000809,1,36.75231447948063,34.675170575051325,Two year,Electronic check,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No
CUST000810,40,101.32218616817255,4283.528865443367,One year,Electronic check,Yes,DSL,No,No,No,Yes,Yes,Yes,No
CUST000811,64,83.57111594858881,6007.773692175716,Month-to-month,Electronic check,Yes,DSL,No,Yes,Yes,No,No,No,Yes
CUST000812,22,51.255890383587975,968.6179163302525,Month-to-month,Credit card,Yes,DSL,No,No,No,No,No,No,Yes
CUST000813,60,54.268484531922674,3001.9567024315393,One year,Electronic check,No,Fiber optic,No,No,Yes,Yes,Yes,No,No
CUST000814,64,53.18055910092736,3152.191130657787,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000815,72,52.64521537043241,3376.5204052645367,Month-to-month,Mailed check,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes
CUST000816,11,21.663276694256083,226.9841835940437,Two year,Bank transfer,No,Fiber optic,Yes,Yes,No,No,Yes,No,No
CUST000817,14,20.0,308.92731843119554,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000818,60,65.87140317145231,,Month-to-month,Credit card,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes
CUST000819,30,97.25942418078064,2948.762274683289,Two year,Credit card,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000820,35,48.86930907716412,1654.967653302438,Month-to-month,Bank transfer,No,Fiber optic,No,No,No,No,No,No,Yes
CUST000821,37,74.10334252772135,2961.9712681723463,Two year,Bank transfer,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No
CUST000822,5,87.02782751530175,332.2736163918156,Two year,Electronic check,Yes,Fiber optic,No,Yes,No,No,No,Yes,No
CUST000823,26,35.198653832484304,818.5987590398651,One year,Mailed check,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
CUST000824,62,64.4007371384029,3065.8545033436712,One year,Credit card,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No
CUST000825,4,45.00438556179455,160.83307785799428,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000826,42,113.1835847549388,4389.092627995958,Two year,Electronic check,Yes,DSL,Yes,Yes,No,No,Yes,No,No
CUST000827,18,111.87378520586343,2311.293090732536,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000828,40,35.22971480375448,1020.1028896575028,One year,Electronic check,No,Fiber optic,No,No,No,Yes,Yes,No,No
CUST000829,72,76.57653149252977,5283.760860975125,Two year,Credit card,Yes,DSL,Yes,Yes,Yes,No,No,No,No
CUST000830,39,97.02797902437472,4018.540784350757,Two year,Electronic check,Yes,Fiber optic,No,No,Yes,No,No,Yes,No
CUST000831,14,90.4498850112899,1318.309147926679,Two year,Credit card,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes
CUST000832,32,67.44689104953096,2473.7875300185033,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
CUST000833,51,104.19672385293043,5399.6162023507695,Two year,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000834,38,37.86455933031702,1492.7063923613582,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000835,23,55.907211668159235,1049.4585499900957,Two year,Bank transfer,Yes,DSL,No,No,No,No,Yes,Yes,No
CUST000836,63,38.67072740721275,2195.488250250969,One year,Credit card,No,Fiber optic,No,No,Yes,Yes,No,Yes,No
CUST000837,15,88.47480484101865,1090.5353912166968,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No
CUST000838,25,47.52089377101645,1256.0494669469329,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
CUST000839,17,59.86252473688743,1053.147854876605,One year,Bank transfer,Yes,DSL,Yes,No,Yes,Yes,No,No,No
CUST000840,66,83.53011104797247,5685.840413250837,One year,Bank transfer,Yes,Fiber optic,No,Yes,No,No,Yes,No,No
CUST000841,53,85.94749741333447,4153.705195156953,Month-to-month,Mailed check,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No
CUST000842,51,37.786209612342475,1739.5998602814027,One year,Credit card,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No
